station,lon,lat,disp,year,Amplitude,Peak_DoY,Min_DoY,Time_MintoPeak
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2015,13.416677880876517,324,159,165
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2016,15.571656043784225,251,121,130
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2017,14.609664440809107,49,141,92
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2018,10.529511975381384,31,165,134
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2019,17.559401408592485,334,141,193
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2020,11.845635164972617,38,141,103
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2021,12.408873570176999,8,127,119
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2022,11.997717047252431,12,161,149
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2023,15.133775260800686,43,167,124
SRMP,"59   -54.393711
Name: longitude, dtype: float64","59    72.910678
Name: latitude, dtype: float64",Vertical,2024,10.597836387935256,0,166,166
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2009,13.953700569657961,276,167,109
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2010,28.287514660377703,307,135,172
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2011,20.918495360428764,274,167,107
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2012,30.946773498866737,270,133,137
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2013,13.822194192445169,5,180,175
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2015,23.1071176483104,31,165,134
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2016,25.466621947565045,281,119,162
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2018,17.431507229851995,28,166,138
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2021,21.387843837794748,321,125,196
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2022,20.393509963471118,295,144,151
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2023,20.894653174272563,276,165,111
SENU,"60   -47.141319
Name: longitude, dtype: float64","60    61.069581
Name: latitude, dtype: float64",Vertical,2024,13.804910988116362,240,127,113
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2008,12.039677539178342,290,122,168
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2009,13.530613325316121,23,185,162
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2010,13.90195622299876,268,86,182
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2011,18.2297132064463,349,169,180
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2012,21.515853259590397,321,148,173
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2013,11.732936869062733,13,81,68
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2014,14.567669139514141,239,164,75
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2015,16.107219333892996,20,175,155
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2016,18.56049284678105,261,114,147
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2017,18.195170529436663,24,136,112
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2018,14.760179746702347,39,168,129
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2019,21.023160910613463,357,140,217
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2020,10.090198773597777,289,124,165
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2021,16.36274692397293,335,125,210
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2022,11.981640404792135,7,143,136
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2023,10.880109224508924,356,115,241
KSNB,"62   -35.576319
Name: longitude, dtype: float64","62    66.863281
Name: latitude, dtype: float64",Vertical,2024,10.988329307043045,298,164,134
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2008,13.784902863674082,234,110,124
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2009,11.74899217011231,256,176,80
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2010,18.761441532693684,305,78,227
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2013,13.383906555050432,305,91,214
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2015,17.603697550177053,20,161,141
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2016,17.412053478903474,260,121,139
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2017,20.97124151572212,123,151,28
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2018,18.073481498739778,32,158,126
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2019,22.86818755543142,356,134,222
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2020,11.608123031433458,266,165,101
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2021,17.396616432004553,335,124,211
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2022,13.25925475374073,8,163,155
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2023,17.09612879206548,278,172,106
PLPK,"63   -34.033464
Name: longitude, dtype: float64","63    66.897728
Name: latitude, dtype: float64",Vertical,2024,12.77998722608794,297,175,122
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2008,17.611421096162957,364,121,243
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2009,15.367498295185127,8,94,86
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2010,21.400874185986396,357,95,262
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2011,17.23096852382874,343,132,211
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2012,22.633328493359304,331,145,186
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2013,12.912727853746693,6,126,120
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2014,16.987836742963083,298,126,172
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2015,11.09542167409981,4,162,158
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2016,15.969091902743422,257,118,139
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2017,16.55386152199823,57,121,64
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2020,12.193167853992321,267,168,99
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2021,15.571896012433413,343,114,229
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2022,11.014471111274865,298,152,146
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2023,14.97465771700265,266,170,96
LYNS,"64   -40.198056
Name: longitude, dtype: float64","64    64.430483
Name: latitude, dtype: float64",Vertical,2024,10.930469041317973,364,166,198
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2013,8.06342738252149,33,172,139
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2014,13.513347465088014,67,171,104
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2016,12.804073196179836,58,159,101
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2017,12.905072774878425,28,144,116
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2018,8.933101618995018,39,169,130
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2019,15.72334644570456,249,162,87
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2020,16.11629162769308,364,145,219
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2021,15.567327645858393,13,127,114
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2022,10.175009268254628,273,181,92
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2023,13.746117640561547,47,174,127
KAGZ,"65   -65.852967
Name: longitude, dtype: float64","65    79.131958
Name: latitude, dtype: float64",Vertical,2024,13.554212006055106,61,172,111
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2008,20.436698614673745,2,121,119
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2009,16.888867296599926,256,147,109
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2010,23.339889050080004,305,136,169
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2011,23.417900614243447,79,171,92
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2012,30.397782948772544,67,160,93
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2014,23.26791831826556,0,164,164
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2015,17.91070462907267,325,158,167
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2016,23.48799073468308,264,121,143
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2017,21.745447154542962,357,135,222
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2018,16.574044773998256,29,167,138
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2019,29.655081681734437,305,141,164
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2021,17.255619856508723,335,127,208
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2022,15.564475155690417,289,143,146
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2023,17.312379791934664,9,172,163
HEL2,"66   -38.215708
Name: longitude, dtype: float64","66    66.401158
Name: latitude, dtype: float64",Vertical,2024,14.069199808531888,0,177,177
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2008,14.681933456415523,248,111,137
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2009,10.42610496574343,25,185,160
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2015,12.313222215687261,259,175,84
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2016,11.609043757148942,348,120,228
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2017,12.113092110794756,23,138,115
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2018,8.17007189817934,32,167,135
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2019,16.01409959154367,249,162,87
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2020,11.030808420743757,306,141,165
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2021,8.758945390974247,10,130,120
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2022,13.323722481456517,280,172,108
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2023,13.243736827543422,9,182,173
ASKY,"67   -58.257356
Name: longitude, dtype: float64","67    75.726128
Name: latitude, dtype: float64",Vertical,2024,11.6042843446717,58,150,92
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2010,12.587762317110126,303,154,149
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2011,10.902305329047802,275,174,101
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2012,19.061150493112525,314,143,171
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2013,8.340132124578766,326,179,147
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2014,9.628775176002126,299,169,130
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2015,9.902787055402856,39,178,139
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2016,12.295385301499527,250,122,128
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2017,9.694734201051144,50,143,93
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2018,10.192858380777738,41,148,107
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2019,14.774100532598206,336,131,205
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2020,17.566999277624173,349,124,225
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2021,14.621839384756964,1,124,123
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2022,11.09840111723265,298,182,116
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2023,13.992387214212405,351,178,173
NUUK,"69   -51.731164
Name: longitude, dtype: float64","69    64.183553
Name: latitude, dtype: float64",Vertical,2024,10.742957881848442,311,171,140
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2014,15.555192495697987,298,127,171
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2015,11.563391938345763,20,165,145
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2016,18.636204898861045,261,115,146
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2017,12.744001922744719,27,133,106
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2018,9.949030201206563,294,156,138
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2019,18.646706542929657,11,129,118
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2020,13.36445063535744,262,141,121
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2021,18.170752836778274,335,162,173
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2022,14.29833020120656,281,143,138
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2023,18.915404650851357,288,163,125
UTMG,"70   -43.306422
Name: longitude, dtype: float64","70    62.927208
Name: latitude, dtype: float64",Vertical,2024,14.460383255328114,304,109,195
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2010,18.82930050136222,305,86,219
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2011,16.44880830166004,338,169,169
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2012,20.102286668773434,257,163,94
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2013,13.86172184926096,326,90,236
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2014,14.138424540844909,239,157,82
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2015,17.081677443536293,13,171,158
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2016,19.362852981838728,260,121,139
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2019,27.46957636864879,323,111,212
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2020,11.769221564273087,330,152,178
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2021,14.467284969380088,334,118,216
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2022,12.39762567026253,7,163,156
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2023,15.651708016672174,278,167,111
MIK2,"71   -31.451825
Name: longitude, dtype: float64","71    68.140281
Name: latitude, dtype: float64",Vertical,2024,13.311179507064852,318,161,157
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2010,20.789853288883105,308,114,194
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2011,18.8769218943781,345,169,176
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2012,26.658957984876864,257,161,96
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2013,12.84348498441728,308,165,143
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2015,19.745893585567842,20,176,156
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2016,21.971990417178283,254,125,129
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2017,17.1707827741155,27,136,109
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2019,28.651299988402712,335,107,228
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2020,12.709417771817547,266,140,126
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2021,12.975797132639606,334,116,218
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2022,12.29711179312348,288,165,123
KUAQ,"72   -33.05275
Name: longitude, dtype: float64","72    68.587
Name: latitude, dtype: float64",Vertical,2023,16.244953235744017,7,181,174
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2008,16.027932077594578,249,126,123
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2009,11.927595261148307,255,189,66
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2010,16.718255042274855,269,86,183
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2011,20.446086434194193,358,170,188
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2012,20.639648399927463,333,163,170
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2013,12.337961280058028,20,156,136
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2014,15.014870473658075,331,173,158
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2015,14.761382341242607,20,175,155
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2016,16.054084892495254,247,121,126
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2017,14.896110935724248,49,138,89
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2018,11.256740218873453,41,158,117
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2019,22.32298477089889,328,136,192
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2020,10.857975577298852,39,141,102
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2021,13.671901255738756,1,124,123
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2022,10.941853625164603,16,172,156
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2023,14.10221409495871,46,179,133
RINK,"74   -50.993967
Name: longitude, dtype: float64","74    71.8485
Name: latitude, dtype: float64",Vertical,2024,12.31767715691608,52,176,124
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2009,13.067871287996471,27,92,65
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2010,8.77034076883246,305,85,220
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2011,17.41592715689753,360,50,310
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2013,12.38962390306244,288,177,111
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2015,17.470500992272132,52,355,303
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2016,13.6582744314201,40,141,101
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2017,11.496492422857854,254,133,121
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2018,21.445919775614094,29,336,307
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2019,13.992518179049041,242,0,242
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2020,13.014793484082391,364,6,358
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2021,13.05738020140177,285,158,127
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2022,16.704084470493136,273,69,204
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2023,10.491792610469142,306,165,141
NRSK,"75   -17.725419
Name: longitude, dtype: float64","75    79.155031
Name: latitude, dtype: float64",Vertical,2024,9.088179450956618,71,21,50
